# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       3d/6927a52dd8a08b77bcc637286b73b78e6ae88a
# reformat_partition: /dev/murphytest04-vg/smalltest
# data_gen:           random
# dir_depth:          1
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:45:24.120816
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=1 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest04-vg/smalltest
# testversion:   f7aa795 FS test: Collect inode data instead of `du`
# hostname:      murphytest04
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7522576 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest04--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          1         15973            62      0.000        ok       0.000  0x0005cd3800  0x0004203c00  0x00018cfc00        25688       16242         9446
0x0000001000          2          1         15974            71      0.000        ok       0.000  0x0005cd3800  0x0004205000  0x00018ce800        25688       16243         9445
0x0000001000          2          1         15975            62      0.000        ok       0.000  0x0005cd3800  0x0004206400  0x00018cd400        25688       16244         9444
0x0000001000          2          1         15976            66      0.000        ok       0.000  0x0005cd3800  0x0004207800  0x00018cc000        25688       16245         9443
0x0000001000          2          1         15977            59      0.000        ok       0.000  0x0005cd3800  0x0004208c00  0x00018cac00        25688       16246         9442
0x0000001000          2          1         15978            81      0.000        ok       0.000  0x0005cd3800  0x000420a000  0x00018c9800        25688       16247         9441
0x0000001000          2          1         15979            53      0.000        ok       0.000  0x0005cd3800  0x000420b400  0x00018c8400        25688       16248         9440
0x0000001000          2          1         15980            69      0.000        ok       0.000  0x0005cd3800  0x000420c800  0x00018c7000        25688       16249         9439
0x0000001000          2          1         15981            58      0.000        ok       0.000  0x0005cd3800  0x000420dc00  0x00018c5c00        25688       16250         9438
0x0000001000          2          1         15982            59      0.000        ok       0.000  0x0005cd3800  0x000420f000  0x00018c4800        25688       16251         9437
0x0000001000          2          1         15983            57      0.000        ok       0.000  0x0005cd3800  0x0004210400  0x00018c3400        25688       16252         9436
0x0000001000          2          1         15984            57      0.000        ok       0.000  0x0005cd3800  0x0004211800  0x00018c2000        25688       16253         9435
0x0000001000          2          1         15985            55      0.000        ok       0.000  0x0005cd3800  0x0004212c00  0x00018c0c00        25688       16254         9434
0x0000001000          2          1         15986            58      0.000        ok       0.000  0x0005cd3800  0x0004214000  0x00018bf800        25688       16255         9433
0x0000001000          2          1         15987            64      0.000        ok       0.000  0x0005cd3800  0x0004215400  0x00018be400        25688       16256         9432
0x0000001000          2          1         15988            72      0.000        ok       0.000  0x0005cd3800  0x0004216800  0x00018bd000        25688       16257         9431
0x0000001000          2          1         15989            56      0.000        ok       0.000  0x0005cd3800  0x0004217c00  0x00018bbc00        25688       16258         9430
0x0000001000          2          1         15990            61      0.000        ok       0.000  0x0005cd3800  0x0004219000  0x00018ba800        25688       16259         9429
0x0000001000          2          1         15991            62      0.000        ok       0.000  0x0005cd3800  0x000421a400  0x00018b9400        25688       16260         9428
0x0000001000          2          1         15992            47      0.000        ok       0.000  0x0005cd3800  0x000421b800  0x00018b8000        25688       16261         9427
0x0000001000          2          1         15993            60      0.000        ok       0.000  0x0005cd3800  0x000421cc00  0x00018b6c00        25688       16262         9426
0x0000001000          2          1         15994            65      0.000        ok       0.000  0x0005cd3800  0x000421e000  0x00018b5800        25688       16263         9425
0x0000001000          2          1         15995            62      0.000        ok       0.000  0x0005cd3800  0x000421f400  0x00018b4400        25688       16264         9424
0x0000001000          2          1         15996            50      0.000        ok       0.000  0x0005cd3800  0x0004220c00  0x00018b2c00        25688       16265         9423
0x0000001000          2          1         15997            74      0.000        ok       0.000  0x0005cd3800  0x0004222800  0x00018b1000        25688       16266         9422
0x0000001000          2          1         15998            65      0.000        ok       0.000  0x0005cd3800  0x0004223c00  0x00018afc00        25688       16267         9421
0x0000001000          2          1         15999            64      0.000        ok       0.000  0x0005cd3800  0x0004225000  0x00018ae800        25688       16268         9420
0x0000001000          2          1         16000            50      0.000        ok       0.000  0x0005cd3800  0x0004226400  0x00018ad400        25688       16269         9419
0x0000001000          2          1         16001            59      0.000        ok       0.000  0x0005cd3800  0x0004228000  0x00018ab800        25688       16270         9418
0x0000001000          2          1         16002            50      0.000        ok       0.000  0x0005cd3800  0x0004229800  0x00018aa000        25688       16271         9417
0x0000001000          2          1         16003            62      0.000        ok       0.000  0x0005cd3800  0x000422ac00  0x00018a8c00        25688       16272         9416
0x0000001000          2          1         16004            57      0.000        ok       0.000  0x0005cd3800  0x000422c000  0x00018a7800        25688       16273         9415
0x0000001000          2          1         16005            54      0.000        ok       0.000  0x0005cd3800  0x000422d400  0x00018a6400        25688       16274         9414
0x0000001000          2          1         16006            68      0.000        ok       0.000  0x0005cd3800  0x000422e800  0x00018a5000        25688       16275         9413
0x0000001000          2          1         16007            73      0.000        ok       0.000  0x0005cd3800  0x000422fc00  0x00018a3c00        25688       16276         9412
0x0000001000          2          1         16008            59      0.000        ok       0.000  0x0005cd3800  0x0004231000  0x00018a2800        25688       16277         9411
0x0000001000          2          1         16009            60      0.000        ok       0.000  0x0005cd3800  0x0004232400  0x00018a1400        25688       16278         9410
0x0000001000          2          1         16010            60      0.000        ok       0.000  0x0005cd3800  0x0004233800  0x00018a0000        25688       16279         9409
0x0000001000          2          1         16011            56      0.000        ok       0.000  0x0005cd3800  0x0004234c00  0x000189ec00        25688       16280         9408
